"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","ScanDirectionFlag","EdgeOfFlightLine","Classification","Synthetic","KeyPoint","Withheld","Overlap","ScanAngleRank","UserData","PointSourceId","Red","Green","Blue","ClusterID"
572278.944,4498588.422,37.143,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47360.000,14336.000,13824.000,27.000
572278.947,4498588.406,37.140,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,11264.000,9984.000,27.000
572278.956,4498588.419,37.140,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45824.000,12544.000,11776.000,27.000
572279.005,4498588.400,37.125,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,11008.000,9728.000,27.000
572279.013,4498588.405,37.124,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47872.000,14592.000,13824.000,27.000
572279.070,4498588.391,37.107,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48128.000,14848.000,14080.000,27.000
572279.085,4498588.395,37.102,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,12800.000,11008.000,27.000
572279.145,4498588.390,37.087,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45568.000,12544.000,11776.000,27.000
572279.143,4498588.381,37.087,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,11008.000,11008.000,27.000
572279.163,4498588.391,37.081,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,14592.000,13824.000,27.000
572279.196,4498588.382,37.071,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45312.000,12544.000,12032.000,27.000
572278.872,4498591.457,38.973,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,46336.000,15104.000,16640.000,17.000
572278.877,4498591.472,38.948,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,21504.000,23296.000,17.000
572278.876,4498591.458,38.950,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45824.000,14080.000,16128.000,17.000
572278.873,4498591.449,38.949,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45056.000,14080.000,14848.000,17.000
572278.857,4498591.382,38.944,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,15360.000,15616.000,17.000
572278.877,4498591.455,38.935,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,15104.000,17408.000,17.000
572278.875,4498591.445,38.934,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,49152.000,18176.000,19712.000,17.000
572278.862,4498591.388,38.931,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,20224.000,22272.000,17.000
572278.859,4498591.380,38.927,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,18176.000,19968.000,17.000
572278.857,4498591.369,38.927,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,22016.000,23808.000,17.000
572278.855,4498591.357,38.928,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,19456.000,20992.000,17.000
572278.853,4498591.346,38.928,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,21504.000,24320.000,17.000
572278.883,4498591.479,38.910,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43776.000,24320.000,27136.000,17.000
572278.881,4498591.471,38.909,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,48640.000,17664.000,19968.000,17.000
572278.879,4498591.461,38.908,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,47616.000,17664.000,19712.000,17.000
572278.876,4498591.452,38.906,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43776.000,22784.000,25600.000,17.000
572278.885,4498591.499,38.734,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,47104.000,16896.000,19200.000,17.000
572278.885,4498591.491,38.740,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,16896.000,18688.000,17.000
572278.322,4498588.504,37.407,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44032.000,19712.000,19456.000,26.000
572279.090,4498592.410,38.325,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47872.000,16896.000,19200.000,19.000
572279.097,4498592.433,38.309,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,20736.000,23552.000,19.000
572279.094,4498592.415,38.309,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,15872.000,17920.000,19.000
572279.092,4498592.409,38.307,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,49152.000,15104.000,16384.000,19.000
572279.090,4498592.400,38.307,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,17408.000,17664.000,19.000
572279.091,4498592.417,38.285,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48384.000,16640.000,17664.000,19.000
572279.088,4498592.380,38.296,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,16384.000,17664.000,19.000
572279.086,4498592.371,38.295,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,14848.000,17152.000,19.000
572279.082,4498592.366,38.289,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,15872.000,17152.000,19.000
572279.080,4498592.357,38.289,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,18688.000,19712.000,19.000
572279.081,4498592.345,38.292,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44032.000,21504.000,23552.000,19.000
572279.078,4498592.328,38.272,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,43520.000,21760.000,24064.000,19.000
572278.939,4498591.556,37.770,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,30464.000,35840.000,18.000
572278.944,4498591.553,37.750,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,29952.000,34304.000,18.000
572278.615,4498588.462,37.232,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,12288.000,11264.000,27.000
572278.613,4498588.454,37.232,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,14592.000,13824.000,27.000
572278.720,4498588.442,37.202,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48640.000,15616.000,14848.000,27.000
572278.991,4498588.410,37.133,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45824.000,12544.000,12288.000,27.000
572279.179,4498588.378,37.075,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,12288.000,11520.000,27.000
572279.445,4498588.333,37.004,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,43776.000,17408.000,17152.000,0.000
572278.038,4498588.744,40.309,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,10752.000,10496.000,0.000
572278.226,4498588.887,40.099,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,12288.000,12800.000,0.000
572278.223,4498588.875,40.098,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,12544.000,13312.000,0.000
572280.538,4498588.047,36.683,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,13312.000,13056.000,24.000
572280.536,4498588.040,36.682,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,12544.000,11520.000,24.000
572276.859,4498586.913,37.688,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47872.000,53760.000,64512.000,28.000
572276.805,4498586.890,37.690,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48128.000,53504.000,64512.000,28.000
572276.789,4498586.889,37.706,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,53504.000,64512.000,28.000
572276.796,4498586.879,37.702,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,53504.000,64512.000,28.000
572276.786,4498586.879,37.707,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47360.000,53248.000,64256.000,28.000
572276.808,4498586.871,37.689,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,52992.000,64000.000,28.000
572276.793,4498586.869,37.703,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,53248.000,64000.000,28.000
572276.784,4498586.870,37.707,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,53760.000,64256.000,28.000
572276.774,4498586.871,37.712,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,53248.000,64000.000,28.000
572276.777,4498586.856,37.713,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,52480.000,63232.000,28.000
572276.768,4498586.857,37.717,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,52736.000,63744.000,28.000
572276.774,4498586.847,37.715,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,52736.000,63488.000,28.000
572276.765,4498586.849,37.717,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,53504.000,63744.000,28.000
572276.798,4498586.842,37.694,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,52480.000,63744.000,28.000
572276.764,4498586.840,37.715,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,52480.000,63232.000,28.000
572276.794,4498586.833,37.698,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,52736.000,64000.000,28.000
572276.774,4498586.831,37.706,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,52224.000,63744.000,28.000
572276.765,4498586.833,37.710,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,52480.000,63232.000,28.000
572276.812,4498586.824,37.687,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,52224.000,63232.000,28.000
572276.804,4498586.825,37.689,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,52224.000,63488.000,28.000
572276.785,4498586.827,37.698,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,52480.000,63744.000,28.000
572276.773,4498586.823,37.703,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,51712.000,63232.000,28.000
572276.771,4498586.814,37.702,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,51968.000,63232.000,28.000
572276.759,4498586.815,37.712,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,52224.000,62976.000,28.000
572276.746,4498586.813,37.722,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,52992.000,63744.000,28.000
572276.748,4498586.806,37.714,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,52736.000,63488.000,28.000
572276.748,4498586.799,37.709,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,52480.000,63232.000,28.000
572276.746,4498586.791,37.708,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,51712.000,63232.000,28.000
572278.201,4498588.311,38.986,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,43776.000,17408.000,17408.000,22.000
572278.201,4498588.303,38.968,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,45312.000,11776.000,12032.000,22.000
572278.200,4498588.302,38.953,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,44544.000,11776.000,12032.000,22.000
572278.762,4498590.654,37.603,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,40704.000,34816.000,0.000
572278.203,4498588.294,38.957,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,13824.000,12544.000,22.000
572278.209,4498588.318,38.872,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,16640.000,15872.000,22.000
572279.248,4498590.340,37.429,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,13312.000,12544.000,23.000
572279.268,4498590.330,37.421,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,12288.000,11776.000,23.000
572279.261,4498590.331,37.424,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,11776.000,10496.000,23.000
572279.254,4498590.332,37.426,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,11520.000,9984.000,23.000
572279.247,4498590.333,37.428,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48128.000,12288.000,11264.000,23.000
572279.059,4498590.366,37.480,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,12288.000,12032.000,23.000
572279.045,4498590.368,37.485,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,10240.000,8960.000,23.000
572279.037,4498590.370,37.487,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44032.000,14336.000,13824.000,23.000
572279.024,4498590.372,37.491,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,11264.000,10240.000,23.000
572279.214,4498590.333,37.434,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,10240.000,9984.000,23.000
572279.207,4498590.334,37.436,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,11008.000,9984.000,23.000
572278.969,4498590.373,37.507,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,10240.000,9216.000,23.000
572278.739,4498590.412,37.574,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43520.000,14592.000,14080.000,23.000
572278.731,4498590.411,37.577,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,14336.000,14080.000,23.000
572278.863,4498590.385,37.534,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,13056.000,11008.000,23.000
572278.730,4498590.405,37.576,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,14080.000,14592.000,23.000
572278.911,4498590.370,37.519,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,12288.000,10752.000,23.000
572278.904,4498590.371,37.521,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,11776.000,10240.000,23.000
572278.896,4498590.372,37.523,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,10752.000,9728.000,23.000
572278.889,4498590.373,37.525,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,11264.000,9728.000,23.000
572278.888,4498590.366,37.525,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,11264.000,10240.000,23.000
572278.893,4498590.358,37.522,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,12544.000,11776.000,23.000
572278.886,4498590.359,37.524,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,12288.000,11264.000,23.000
572278.855,4498590.350,37.530,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,13824.000,12544.000,23.000
572278.318,4498588.502,37.361,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,17664.000,16128.000,26.000
572279.237,4498590.338,37.430,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,9984.000,8192.000,23.000
572279.263,4498590.347,37.425,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,12032.000,11008.000,23.000
572279.276,4498590.338,37.420,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,12288.000,10752.000,23.000
572279.427,4498590.317,37.371,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,11520.000,9728.000,23.000
572279.463,4498590.290,37.356,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,13312.000,12032.000,23.000
572279.471,4498590.287,37.353,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,11264.000,11008.000,23.000
572279.494,4498590.297,37.351,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,11008.000,9216.000,23.000
572279.525,4498590.297,37.344,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,13056.000,13056.000,23.000
572279.522,4498590.285,37.343,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,13568.000,11776.000,23.000
572279.550,4498590.280,37.333,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,13824.000,12800.000,23.000
572279.584,4498590.276,37.323,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,11520.000,8960.000,23.000
572279.600,4498590.273,37.319,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,10496.000,8704.000,23.000
572279.615,4498590.277,37.315,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44288.000,10240.000,9216.000,23.000
572278.602,4498590.190,39.104,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,15360.000,18688.000,16.000
572278.551,4498589.973,39.067,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,13312.000,11776.000,16.000
572278.608,4498590.204,39.069,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,18176.000,19200.000,16.000
572278.613,4498590.214,39.053,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,13824.000,17408.000,16.000
572278.555,4498589.981,39.022,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,12288.000,11264.000,16.000
572278.553,4498589.975,39.021,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44544.000,13568.000,10240.000,16.000
572278.413,4498589.312,38.956,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,16896.000,17920.000,21.000
572278.402,4498589.268,38.951,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,14592.000,15872.000,21.000
572278.399,4498589.260,38.949,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,12800.000,14592.000,21.000
572278.553,4498589.975,38.981,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,13568.000,13568.000,16.000
572278.555,4498589.977,38.965,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,13568.000,13056.000,16.000
572278.209,4498588.313,38.892,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,12544.000,13568.000,22.000
572278.212,4498588.317,38.871,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,15872.000,17152.000,22.000
572278.631,4498590.402,39.667,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48896.000,15616.000,15616.000,20.000
572278.635,4498590.420,39.662,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,14848.000,15104.000,20.000
572278.634,4498590.414,39.661,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,14848.000,15104.000,20.000
572278.639,4498590.432,39.657,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46592.000,16384.000,16640.000,20.000
572278.637,4498590.425,39.656,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,14336.000,14080.000,20.000
572278.636,4498590.419,39.656,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47872.000,14336.000,15360.000,20.000
572278.201,4498588.293,39.069,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44544.000,14336.000,15616.000,22.000
572278.202,4498588.293,39.035,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,12288.000,13056.000,22.000
572278.202,4498588.296,39.023,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,50176.000,17920.000,18688.000,22.000
572278.202,4498588.291,39.021,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43520.000,11264.000,12800.000,22.000
572278.200,4498588.292,39.013,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43520.000,11776.000,12544.000,22.000
